"","borough","neighborhood","building_class_category","tax_class","block","lot","easement","building_class","address","apartment_number","zip_code","residential_units","commercial_units","total_units","land_sqft","gross_sqft","year_built","tax_class_at_sale","building_class_at_sale","sale_price","sale_date","year_of_sale","Borough","CD","CT2010","CB2010","SchoolDist","Council","ZipCode","FireComp","PolicePrct","HealthCent","HealthArea","SanitBoro","SanitDistr","SanitSub","Address","ZoneDist1","ZoneDist2","ZoneDist3","ZoneDist4","Overlay1","Overlay2","SPDist1","SPDist2","SPDist3","LtdHeight","SplitZone","BldgClass","LandUse","Easements","OwnerType","OwnerName","LotArea","BldgArea","ComArea","ResArea","OfficeArea","RetailArea","GarageArea","StrgeArea","FactryArea","OtherArea","AreaSource","NumBldgs","NumFloors","UnitsRes","UnitsTotal","LotFront","LotDepth","BldgFront","BldgDepth","Ext","ProxCode","IrrLotCode","LotType","BsmtCode","AssessLand","AssessTot","ExemptLand","ExemptTot","YearBuilt","YearAlter1","YearAlter2","HistDist","Landmark","BuiltFAR","ResidFAR","CommFAR","FacilFAR","BoroCode","BBL","CondoNo","Tract2010","XCoord","YCoord","ZoneMap","ZMCode","Sanborn","TaxMap","EDesigNum","APPBBL","APPDate","PLUTOMapID","FIRM07_FLA","PFIRM15_FL","Version","MAPPLUTO_F","SHAPE_Leng","SHAPE_Area"
"1732",3,"BEDFORD STUYVESANT","22  STORE BUILDINGS","4",2017,8,"","K2","1134 FULTON STREET","",11216,0,16,16,25744,37362,1922,4,"K2",6600000,2012-01-20,2012,"BK",303,"227","2000","13",36,11238,"E219",79,36,1300,"3","03","2B","1134 FULTON STREET","R7D",NA,NA,NA,"C2-4",NA,NA,NA,NA,NA,"N","V1","11",0,"P","PORTER AVE HOLDINGS L",25744,0,0,0,0,0,0,0,0,0,"4",0,0,0,0,200,198.08,0,0,NA,"0","Y","3","5",694980,694980,0,0,0,0,0,NA,NA,0,4.2,0,4.2,3,3020170008,0,"0227",996677,187281,"17a",NA,"305 048","30704","E-185",0,NA,"1",NA,NA,"17V1.1",0,663.204865662,26220.6296826
"1733",3,"BROOKLYN HEIGHTS","08  RENTALS - ELEVATOR APARTMENTS","2",234,17,"","D9","183 COLUMBIA HEIGHTS","ACT13",11201,13,0,13,2525,15750,1900,2,"D9",6600000,2012-04-17,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1734",3,"COBBLE HILL","37  RELIGIOUS FACILITIES","4",300,7,"","M9","118 CONGRESS STREET","",11201,0,1,1,8450,18001,1900,4,"M9",6600000,2012-03-01,2012,"BK",306,"49","1003","15",39,11201,"E224",76,38,4000,"3","06","2C","120 CONGRESS STREET","R6",NA,NA,NA,NA,NA,NA,NA,NA,"LH-1","N","A5","01",0,NA,"CAMPBELL, STACEY",1079,3467,0,3467,0,0,0,0,0,0,"2",1,4,1,1,25,43,25,34.67,NA,"3","Y","5","5",27273,81316,0,0,1930,2012,0,"Cobble Hill Historic District",NA,3.21,2.43,0,4.8,3,3003000007,0,"0049",984710,190265,"16c",NA,"301 033","30201",NA,3003000007,"12/28/2013","1",NA,NA,"17V1.1",0,145.449527014,1203.27415896
"1735",3,"CROWN HEIGHTS","07  RENTALS - WALKUP APARTMENTS","2",1391,47,"","C1","1199 EASTERN PARKWAY","",11213,16,0,16,6629,18400,1912,2,"C1",6600000,2013-10-10,2013,"BK",308,"349","2000","17",41,11213,"L123",77,32,5020,"3","08","3A","1199 EASTERN PARKWAY","R6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","C1","02",0,"P","3315 AVENUE H LLC",6629,18400,0,18400,0,0,0,0,0,0,"2",1,4,16,16,50,132.58,50,92,NA,"0","N","5","2",23850,408150,0,0,1912,0,0,NA,NA,2.78,2.43,0,4.8,3,3013910047,0,"0349",1004029,183064,"17b",NA,"307 046","30506",NA,0,NA,"1",NA,NA,"17V1.1",0,375.614748215,6810.6079428
"1736",3,"FLATBUSH-NORTH","07  RENTALS - WALKUP APARTMENTS","2",4622,29,"","C7","126 EAST 53RD STREET","25",11203,25,6,31,12000,38585,1929,2,"C7",6600000,2013-03-19,2013,"BK",317,"878","3000","18",41,11203,"L174",67,35,5510,"3","17","3C","126 EAST 53 STREET","R6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","C7","04",0,NA,"GAN EAST LLC",12000,38585,3600,34985,0,3600,0,0,0,0,"2",1,4,25,31,120,100,120,90,NA,"0","N","3","5",71550,788400,0,0,1929,0,0,NA,NA,3.22,2.43,0,4.8,3,3046220029,0,"0878",1004132,178662,"17b",NA,"310 054","31501",NA,0,NA,"1",NA,NA,"17V1.1",0,446.215249266,12346.9348031
"1737",3,"PARK SLOPE","09  COOPS - WALKUP APARTMENTS","2C",930,36,"","C6","32 5 AVENUE","",11217,5,1,6,2930,5960,1920,2,"C6",6600000,2015-11-09,2015,"BK",306,"129.01","1004","15",39,11217,"E226",78,38,2600,"3","06","3D","32 5 AVENUE","R6A",NA,NA,NA,"C1-4",NA,NA,NA,NA,NA,"N","C6","02",0,NA,"32 FIFTH BROOKLYN LLC",2930,5960,1430,4530,0,1430,0,0,0,0,"2",1,3,5,6,40,73.33,40,45,"E","0","N","3","2",2176,222445,0,0,1920,0,0,NA,NA,2.03,3,0,3,3,3009300036,0,"012901",990655,187780,"16c",NA,"306 029","30401",NA,0,NA,"1",NA,NA,"17V1.1",0,237.340883097,3282.41037825
"1738",3,"PARK SLOPE","09  COOPS - WALKUP APARTMENTS","2C",930,36,"","C6","32 5 AVENUE","",11217,0,0,0,0,0,1920,2,"C6",6600000,2015-11-09,2015,"BK",306,"129.01","1004","15",39,11217,"E226",78,38,2600,"3","06","3D","32 5 AVENUE","R6A",NA,NA,NA,"C1-4",NA,NA,NA,NA,NA,"N","C6","02",0,NA,"32 FIFTH BROOKLYN LLC",2930,5960,1430,4530,0,1430,0,0,0,0,"2",1,3,5,6,40,73.33,40,45,"E","0","N","3","2",2176,222445,0,0,1920,0,0,NA,NA,2.03,3,0,3,3,3009300036,0,"012901",990655,187780,"16c",NA,"306 029","30401",NA,0,NA,"1",NA,NA,"17V1.1",0,237.340883097,3282.41037825
"1739",3,"BROOKLYN HEIGHTS","02 TWO FAMILY HOMES","1",270,38,"","B3","24 SCHERMERHORN STREET","",11201,2,0,2,2054,3800,1846,1,"B3",6600000,2016-09-09,2016,"BK",302,"9","2001","15",33,11201,"E224",84,38,2300,"3","02","2A","24 SCHERMERHORN STREET","R6",NA,NA,NA,NA,NA,NA,NA,NA,"LH-1","N","B3","01",0,NA,"MIRHOSSEINI, SETAREH",2054,3800,0,2850,0,0,0,0,0,0,"2",1,3,2,2,25,82.17,25,38,NA,"3","N","5","1",27395,124492,0,0,1846,0,0,"Brooklyn Heights Historic District",NA,1.85,2.43,0,4.8,3,3002700038,0,"0009",986218,191060,"16c",NA,"302 017","30107",NA,0,NA,"1",NA,NA,"17V1.1",0,220.401784913,2129.98910895
"1740",3,"BROOKLYN HEIGHTS","07 RENTALS - WALKUP APARTMENTS","2B",238,31,"","C1","16 MONROE PLACE","",11201,10,0,10,2500,9450,1900,2,"C1",6600000,2017-06-20,2017,"BK",302,"5.02","1000","13",33,11201,"E205",84,38,2300,"3","02","1A","16 MONROE PLACE","R7-1",NA,NA,NA,NA,NA,NA,NA,NA,"LH-1","N","C1","02",0,NA,"LEVINE, VALERY",2500,9450,0,9450,0,0,0,0,0,0,"2",1,5,10,10,25,100,25,82,NA,"0","N","5","2",12477,555695,0,0,1900,0,0,"Brooklyn Heights Historic District",NA,3.78,3.44,0,4.8,3,3002380031,0,"000502",986440,193056,"12d",NA,"302 019","30106",NA,0,NA,"1",NA,NA,"17V1.1",0,267.081230752,2703.88029053
"1741",3,"GREENPOINT","07 RENTALS - WALKUP APARTMENTS","2B",2706,1,"","C1","166 KINGSLAND AVENUE","",11222,8,0,8,3771,15127,2008,2,"C1",6600000,2017-02-21,2017,"BK",301,"449","3003","14",34,11222,"L146",94,30,900,"3","01","3A","166 KINGSLAND AVENUE","R6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","C1","02",0,"P","BSP SMK KING LLC",3771,15127,0,15127,0,0,0,0,0,0,"2",1,4,8,8,98,86.08,0,0,NA,"3","Y","3","0",95967,479617,0,0,2008,0,0,NA,NA,4.01,2.43,0,4.8,3,3027060001,0,"0449",1000622,202545,"13a",NA,"304 059","30905",NA,0,NA,"1",NA,NA,"17V1.1",0,266.532468403,3963.91895261
"1742",3,"PARK SLOPE","01 ONE FAMILY HOMES","1",936,37,"","A5","77 PROSPECT PLACE","",11217,1,0,1,3200,4500,1899,1,"A5",6600000,2017-09-25,2017,"BK",306,"161","3001","13",39,11217,"L105",78,38,2600,"3","06","3E","77 PROSPECT PLACE","R6B","R7A",NA,NA,"C2-4",NA,NA,NA,NA,NA,"Y","A5","01",0,NA,"SHOSHANA PERRY, NOEL",3200,4500,0,4500,0,0,0,0,0,0,"2",1,2,1,1,30,90.33,30,75,NA,"3","Y","5","2",6346,42963,0,0,1899,0,0,NA,NA,1.41,2,0,2,3,3009360037,0,"0161",991263,186781,"16c",NA,"306 041","30401",NA,0,NA,"1",NA,NA,"17V1.1",0,293.882437275,3220.15679761
"1743",3,"DOWNTOWN-FULTON FERRY","23  LOFT BUILDINGS","4",35,7,"","L8","15 OLD FULTON STREET","",11201,0,0,0,2038,7504,1925,4,"L8",6600000,2007-12-06,2007,"BK",302,"21","1005","13",33,11201,"E205",84,36,1000,"3","02","1B","15 OLD FULTON STREET","M2-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","L8","06",0,NA,"FULTON VIEW REALTY LL",2038,7504,7504,0,0,0,0,7504,0,0,"2",1,4,0,0,24.5,90.83,24.5,82,NA,"0","Y","5","5",36000,92250,0,0,1925,2013,0,"Fulton Ferry Historic District",NA,3.68,0,2,0,3,3000350007,0,"0021",986039,195347,"12d",NA,"302 005","30101","R-110",0,NA,"1",NA,NA,"17V1.1",0,232.728787792,2174.50585142
"1744",3,"FLATBUSH-NORTH","08  RENTALS - ELEVATOR APARTMENTS","2",4650,52,"","D1","1087 LENOX ROAD","",11212,110,0,110,22182,96180,1927,2,"D1",6600000,2007-05-31,2007,"BK",317,"886","2000","18",41,11212,"E283",67,33,5810,"3","17","1B","1087 LENOX ROAD","R6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","D1","03",0,"P","KINGS COURT HOUSING L",22182,96180,0,96180,0,0,0,0,0,0,"2",1,6,110,110,106.08,155,106,145,NA,"0","Y","3","5",132750,2333700,0,0,1927,1983,0,NA,NA,4.34,2.43,0,4.8,3,3046500052,0,"0886",1006464,179316,"17b",NA,"316 048","31502",NA,0,NA,"1",NA,NA,"17V1.1",0,636.116673243,21857.2376633
"1745",3,"CROWN HEIGHTS","32  HOSPITAL AND HEALTH FACILITIES","4",1362,50,"","N9","1465 PROSPECT PLACE","",11213,0,1,1,29201,50000,1900,4,"I9",6600000,2008-03-19,2008,"BK",308,"347","1002","17",36,11213,"L123",77,32,5020,"3","08","3A","1465 PROSPECT PLACE","R6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N9","08",0,"X","CONCERN ROCHESTER LLC",29201,50000,50000,0,0,0,0,0,0,50000,"2",1,4,0,1,137,255.58,94.58,113.58,NA,"1","Y","3","2",1129950,5591700,1129950,5591700,1900,2009,2009,NA,NA,1.71,2.43,0,4.8,3,3013620050,0,"0347",1004344,184680,"17a",NA,"307 026","30505",NA,3013620050,"12/04/2007","1",NA,NA,"17V1.1",0,794.502207705,29297.2243662
"1746",3,"BROOKLYN-UNKNOWN","27  FACTORIES","4",2018,64,"","F9","911 ATLANTIC AVENUE","",11238,0,1,1,8902,11120,1930,4,"F9",6590826,2015-11-20,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1747",3,"WILLIAMSBURG-EAST","30  WAREHOUSES","4",2929,57,"","E9","1181 GRAND STREET","",11211,0,1,1,40130,30000,1960,4,"E9",6575000,2011-06-29,2011,"BK",301,"449","4035","14",34,11211,"E206",90,30,900,"3","01","3A","1181 GRAND STREET","M3-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","F5","06",0,NA,"EK2 REALTY LLC",40130,30812,30812,0,0,0,0,0,30812,0,"2",1,1,0,1,267,147.67,213.5,140,NA,"0","Y","5","5",487800,756900,0,0,1960,2008,2012,NA,NA,0.77,0,2,0,3,3029290057,0,"0449",1004000,199871,"13b","Y","309 058","31002",NA,0,NA,"1","1","1","17V1.1",0,965.34180206,41772.9139468
"1748",3,"CROWN HEIGHTS","07  RENTALS - WALKUP APARTMENTS","2",1386,48,"","C1","268 BUFFALO AVENUE","",11213,32,0,32,9187,33280,1924,2,"C1",6569125,2015-10-07,2015,"BK",308,"357","1001","17",36,11213,"L123",77,32,5020,"3","08","3A","268 BUFFALO AVENUE","R6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","C1","02",0,"P","SKIPP TO MY LILLY HOU",9187,33280,0,33280,0,0,0,0,0,0,"2",1,4,32,32,80.58,114,80.58,104,NA,"0","N","3","2",49500,376650,49500,376650,1924,0,0,NA,NA,3.62,2.43,0,4.8,3,3013860048,0,"0357",1004832,183242,"17b",NA,"307 047","30506",NA,0,NA,"1",NA,NA,"17V1.1",0,391.930150304,9300.27038276
"1749",3,"MIDWOOD","21  OFFICE BUILDINGS","4",6741,6,"","O9","1214 AVENUE M","",11230,0,12,12,6650,31520,1948,4,"O9",6550000,2012-03-23,2012,"BK",314,"768","2004","21",48,11230,"L156",70,35,7310,"3","14","4C","1214 AVENUE M","R7A",NA,NA,NA,"C2-3",NA,NA,NA,NA,NA,"N","O5","05",0,NA,"HH AVENUE-M, LLC",6650,31520,31520,0,29190,2330,0,0,0,0,"2",1,6,0,12,104.67,84,103,51,NA,"0","Y","3","5",117900,1808100,0,782055,1948,2003,2005,NA,NA,4.74,4,0,4,3,3067410006,0,"0768",994762,164278,"22d",NA,"313 043","32007",NA,0,NA,"1",NA,NA,"17V1.1",0,340.96373657,6972.38183204
"1750",3,"WILLIAMSBURG-NORTH","27  FACTORIES","4",2305,12,"","F9","172 NORTH 10 STREET","",11211,0,0,0,7500,16875,1920,4,"F9",6550000,2012-12-06,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1751",3,"FLATBUSH-NORTH","07  RENTALS - WALKUP APARTMENTS","2",4804,40,"","C7","592 ALBANY AVENUE","",11203,36,5,41,10000,32120,1927,2,"C7",6550000,2014-12-01,2014,"BK",309,"810","1000","17",41,11203,"E249",71,32,4800,"3","09","3B","592 ALBANY AVENUE","R6",NA,NA,NA,"C1-3",NA,NA,NA,NA,NA,"N","C7","04",0,"P","C&S REALTY MANAGEMENT",10000,32120,3400,28720,0,3400,0,0,0,0,"2",1,4,36,41,100,100,100,90,NA,"0","N","3","5",59850,1642500,0,0,1927,0,0,NA,NA,3.21,2.43,0,4.8,3,3048040040,0,"0810",1000876,179835,"17b",NA,"310 049","31506",NA,0,NA,"1",NA,NA,"17V1.1",0,415.869047715,10804.236378
"1752",3,"FLATBUSH-CENTRAL","01 ONE FAMILY HOMES","1",5227,17,"","S1","1351 FLATBUSH AVENUE","",11210,1,1,2,1360,1920,1933,1,"S1",6550000,2015-11-16,2015,"BK",314,"788","3002","22",45,11210,"L157",70,35,7410,"3","14","1A","1351 FLATBUSH AVENUE","R7A",NA,NA,NA,"C2-4",NA,NA,NA,NA,NA,"N","S1","04",0,"P","1560 PROPERTIES LLC",1360,1920,960,960,960,0,0,0,0,0,"2",1,2,1,2,16,85,16,60,NA,"0","Y","5","5",9184,26280,0,0,1933,0,0,NA,NA,1.41,4,0,4,3,3052270017,0,"0788",997336,171733,"23a",NA,"315 001","31605",NA,0,NA,"1",NA,NA,"17V1.1",0,201.525386007,1257.56123071
"1753",3,"WILLIAMSBURG-NORTH","14  RENTALS - 4-10 UNIT","2A",2326,38,"","S3","89 NORTH 6TH   STREET","",11249,3,1,4,2500,5875,1910,2,"S3",6550000,2015-03-13,2015,"BK",301,"555","1007","14",33,11249,"E221",94,30,400,"3","01","2B","89 NORTH 6 STREET","M1-2/R6A",NA,NA,NA,NA,NA,"MX-8",NA,NA,NA,"N","S3","04",0,"P","WILLIAMSBURG PORTFOLI",2500,5875,1400,4475,0,1400,0,0,0,0,"2",1,4,3,4,25,100,25,45,NA,"0","N","5","5",24643,116923,0,0,1910,0,0,NA,NA,2.35,3,2,3,3,3023260038,0,"0555",995252,201157,"12c",NA,"304 013","30804",NA,0,NA,"1",NA,NA,"17V1.1",0,251.632860306,2395.64072846
"1754",3,"FLATBUSH-CENTRAL","07  RENTALS - WALKUP APARTMENTS","2",5221,73,"","C1","2105 FOSTER AVENUE","36",11210,36,0,36,8658,26640,1931,2,"C1",6550000,2016-07-27,2016,"BK",314,"516.01","2001","22",40,11226,"E281",70,35,7210,"3","14","1A","2105 FOSTER AVENUE","R7A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","C1","02",0,"P","MIDHUDSON 2105 LLC",8658,26640,0,26640,0,0,0,0,0,0,"2",1,4,36,36,79,109.5,74,90,NA,"0","Y","3","5",68400,651150,0,0,1931,0,0,NA,NA,3.08,4,0,4,3,3052210073,0,"051601",996103,171401,"22c",NA,"310 011","31605",NA,0,NA,"1",NA,NA,"17V1.1",0,332.375371545,6093.16685054
"1755",3,"DOWNTOWN-FULTON FERRY","31  COMMERCIAL VACANT LAND","4",32,1,"","V1","47-51 BRIDGE STREET","",11201,0,0,0,7500,0,0,4,"V1",6532931,2013-03-28,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1756",3,"WILLIAMSBURG-EAST","29  COMMERCIAL GARAGES","4",2272,6,"","G2","24 BARTLETT STREET","",11206,0,3,3,6230,6605,1968,4,"G2",6530000,2016-06-28,2016,"BK",301,"507","1014","14",33,11206,"E230",90,30,1500,"3","01","4B","24 BARTLETT STREET","R7A",NA,NA,NA,"C2-4",NA,NA,NA,NA,NA,"N","G2","10",0,"P","ZBL BARTLETT LLC",6230,6605,6605,0,0,0,6230,0,0,375,"2",1,2,0,3,75,93,75,93,NA,"0","Y","5","5",50850,248400,0,0,1968,0,0,NA,NA,1.06,4,0,4,3,3022720006,0,"0507",998990,194531,"13b",NA,"303 036","30803","E-238",0,NA,"1",NA,NA,"17V1.1",0,351.067327145,6945.1889903
"1757",3,"CROWN HEIGHTS","07  RENTALS - WALKUP APARTMENTS","2",1396,1,"","C1","285 SCHENECTADY","",11213,38,0,38,10000,36000,1922,2,"C1",6520000,2014-05-01,2014,"BK",309,"351","2001","17",35,11213,"E234",71,32,5010,"3","09","1B","285 SCHENECTADY AVENUE","R4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","C1","02",0,NA,"285 SCHENECTADY LLC",10000,36000,0,36000,0,0,0,0,0,0,"2",1,4,38,38,100.58,100,100,90,NA,"0","N","3","2",54000,850050,0,0,1922,1988,0,NA,NA,3.6,0.9,0,2,3,3013960001,0,"0351",1002656,182716,"17b",NA,"307 061","30506",NA,0,NA,"1",NA,NA,"17V1.1",0,398.860882246,9936.51505229
"1758",3,"EAST NEW YORK","07  RENTALS - WALKUP APARTMENTS","2A",4023,36,"","C2","853 BELMONT AVENUE","",11208,6,0,6,1800,4500,1930,2,"C2",6500168,2008-05-15,2008,"BK",305,"1194","1003","19",37,11208,"L107",75,33,6200,"3","05","3C","853 BELMONT AVENUE","R5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","C0","02",0,"P","RAJCOOAR, NANCOOAR",1800,4200,0,4200,0,0,0,0,0,0,"2",1,3,3,3,20,90,20,70,NA,"2","N","3","2",8913,34157,0,0,1930,0,0,NA,NA,2.33,1.25,0,2,3,3040230036,0,"1194",1018118,184647,"17c",NA,"308 037","31303",NA,0,NA,"1",NA,NA,"17V1.1",0,228.084656579,2017.32352977
"1759",3,"WILLIAMSBURG-EAST","08  RENTALS - ELEVATOR APARTMENTS","2",2893,42,"","D7","65 MASPETH AVENUE","",11211,21,2,23,4725,28430,2004,2,"D7",6500000,2010-12-20,2010,"BK",301,"477","2007","14",34,11211,"L146",94,30,900,"3","01","3A","65 MASPETH AVENUE","R6A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","D7","04",0,NA,"LORDAN MASPETH LLC",4725,28430,4061,24369,4061,0,0,0,0,0,"2",1,7,21,23,70,65.25,70,60,NA,"0","Y","5","5",129600,2081700,37350,1989450,2004,0,0,NA,NA,6.02,3,0,3,3,3028930042,0,"0477",1000737,200115,"13a",NA,"309 023","31001",NA,0,NA,"1",NA,NA,"17V1.1",0,286.018515172,5107.22736445
"1760",3,"DOWNTOWN-FULTON MALL","32  HOSPITAL AND HEALTH FACILITIES","4",167,42,"","I5","345 SCHERMERHORN STREET","",11217,0,1,1,10766,23000,1952,4,"I5",6500000,2011-11-30,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1761",3,"FLATBUSH-LEFFERTS GARDEN","31  COMMERCIAL VACANT LAND","4",5024,53,"","V1","510 FLATBUSH AVENUE","",11225,0,0,0,9717,0,0,4,"V1",6500000,2011-08-03,2011,"BK",309,"327","3002","17",40,11225,"L147",71,32,4800,"3","09","2A","510 FLATBUSH AVENUE","R7-1",NA,NA,NA,"C2-3",NA,NA,NA,NA,NA,"N","D6","04",0,NA,"31 LINCOLN ROAD DEVEL",10459,181360,37000,144360,5000,15000,12000,5000,0,0,"2",1,23,88,93,62.25,123.31,86,150,"E","1","Y","5","1",447300,8718300,0,0,2015,2007,0,NA,NA,17.34,3.44,0,4.8,3,3050240053,0,"0327",994840,180305,"16d",NA,"307 063","31601",NA,3050240053,"04/18/2013","1",NA,NA,"17V1.1",0,438.695738727,10557.0424314
"1762",3,"GOWANUS","27  FACTORIES","4",967,24,"","F9","332 THIRD AVENUE","",11215,0,1,1,40500,31500,1959,4,"F9",6500000,2011-02-02,2011,"BK",306,"119","1002","15",39,11215,"E239",78,38,4300,"3","06",NA,"300 3 AVENUE","M2-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","E7","06",0,"P","338 DE LLC",40500,79244,79244,0,0,0,0,0,79244,0,"2",5,4,0,1,180,225,175,120,"E","0","N","3","5",409050,4320900,0,0,1959,2011,0,NA,NA,1.96,0,2,0,3,3009670024,0,"0119",987654,185627,"16c",NA,"301 058","30402",NA,0,NA,"1",NA,NA,"17V1.1",0,814.261908247,41011.0363018
"1763",3,"PARK SLOPE","31  COMMERCIAL VACANT LAND","4",993,6,"","V1","393 4 AVENUE","",11215,0,0,0,2446,0,0,4,"V1",6500000,2011-06-10,2011,"BK",306,"137","2000","15",39,11215,"E239",78,39,4600,"3","06","4C","393 4 AVENUE","R8A","R6B",NA,NA,"C2-4",NA,"EC-1",NA,NA,NA,"Y","D7","04",0,NA,"278 6TH ST., LLC",12298,71644,11023,60621,5512,5511,0,0,0,0,"2",1,13,51,53,75,147.67,75,147.87,NA,"0","Y","3","5",221400,6183000,0,0,2012,0,0,NA,NA,5.83,6,0,6,3,3009930006,0,"0137",987874,184029,"16c",NA,"306 024","30403",NA,3009930006,"08/06/2012","1",NA,NA,"17V1.1",0,511.300461665,13093.1642857
"1764",3,"BOROUGH PARK","27  FACTORIES","4",5742,57,"","F9","833-853 65TH STREET","",11220,0,5,5,20800,42796,1923,4,"F9",6500000,2013-08-29,2013,"BK",310,"120","1002","20",38,11220,"L109",68,31,8020,"3","10","4C","855 65 STREET","M1-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","E9","06",0,"P","GREAT EMPIRE 65 REALT",20800,42796,42796,0,0,6628,0,8968,27200,0,"2",2,2,0,5,208,100,208,100,NA,"0","N","5","5",280800,1437750,0,0,1923,2006,0,NA,NA,2.06,0,1,2.4,3,3057420057,0,"0120",981147,169586,"22a",NA,"311 058","31709",NA,0,NA,"1",NA,NA,"17V1.1",0,626.050138495,21961.4959402
